user0000001,be2a2ffe-746a-4d83-8866-0d308fbcf92f,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000001"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""be2a2ffe-746a-4d83-8866-0d308fbcf92f"",""lastUpdated"": ""2016-12-03T09:01:18.387Z""},""telecom"": [{""system"": ""phone"",""value"": ""349-833-4739"",""use"": ""home""},{""system"": ""phone"",""value"": ""1-577-555-6421 x49414"",""use"": ""work""},{""system"": ""phone"",""value"": ""(496) 505-3169"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Benton.Beahan@yahoo.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2011-02-01""},""organization"": {""reference"": ""Organization/fd7f676b-4732-4dae-b8e1-27b1d1ac57bc"",""display"": ""et ut""} } ],""name"": [{""family"": [""Ortiz""],""given"": [""Christian""],""prefix"": [""Mr.""]}]} ",2009-12-03T08:49:25.939Z,2009-12-03T08:49:25.939Z
user0000002,703037f7-fa3f-405c-9248-adf9fab80ca0,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000002"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""703037f7-fa3f-405c-9248-adf9fab80ca0"",""lastUpdated"": ""2015-09-12T15:13:16.304Z""},""telecom"": [{""system"": ""phone"",""value"": ""(204) 883-2565"",""use"": ""home""},{""system"": ""phone"",""value"": ""(576) 578-2021 x78520"",""use"": ""work""},{""system"": ""phone"",""value"": ""1-524-455-0298"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Dulce47@yahoo.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2010-12-06""},""organization"": {""reference"": ""Organization/8b943f26-0f82-4935-ae43-69e13a358aca"",""display"": ""quam hic""} } ],""name"": [{""family"": [""Bartoletti""],""given"": [""Ericka""],""prefix"": [""Mr.""]}]} ",2016-01-05T03:10:56.421Z,2016-01-05T03:10:56.421Z
user0000003,22f304fa-0766-433c-a88f-feb3f3d96de4,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000003"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""22f304fa-0766-433c-a88f-feb3f3d96de4"",""lastUpdated"": ""2016-11-10T15:53:04.549Z""},""telecom"": [{""system"": ""phone"",""value"": ""862-911-1035"",""use"": ""home""},{""system"": ""phone"",""value"": ""827-799-9657"",""use"": ""work""},{""system"": ""phone"",""value"": ""(042) 428-2491 x59705"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Lucile93@gmail.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2011-09-25""},""organization"": {""reference"": ""Organization/2f698ab6-a914-4085-9a21-43c66b9e4541"",""display"": ""similique possimus""} } ],""name"": [{""family"": [""Spinka""],""given"": [""Helena""],""prefix"": [""Ms.""]}]} ",2012-12-10T06:39:31.049Z,2012-12-10T06:39:31.049Z
user0000004,af4cecb2-702f-40b0-8336-4e3d71d13ce1,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000004"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""af4cecb2-702f-40b0-8336-4e3d71d13ce1"",""lastUpdated"": ""2015-12-29T18:03:05.783Z""},""telecom"": [{""system"": ""phone"",""value"": ""580.332.4582 x435"",""use"": ""home""},{""system"": ""phone"",""value"": ""1-254-003-9586 x853"",""use"": ""work""},{""system"": ""phone"",""value"": ""765.595.4786"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Jennifer_Hayes@gmail.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2014-01-09""},""organization"": {""reference"": ""Organization/daad5b03-f489-43f2-854b-a51655d41af6"",""display"": ""rerum dignissimos""} } ],""name"": [{""family"": [""Medhurst""],""given"": [""Godfrey""],""prefix"": [""Mrs.""]}]} ",2014-11-02T07:06:11.608Z,2014-11-02T07:06:11.608Z
user0000005,bf16a9fe-7a10-49bd-8271-461798adf2aa,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000005"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""bf16a9fe-7a10-49bd-8271-461798adf2aa"",""lastUpdated"": ""2017-07-03T15:58:55.255Z""},""telecom"": [{""system"": ""phone"",""value"": ""1-497-943-5732 x05955"",""use"": ""home""},{""system"": ""phone"",""value"": ""(462) 042-5784 x87719"",""use"": ""work""},{""system"": ""phone"",""value"": ""(879) 111-9662 x69847"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Rosamond_Raynor@gmail.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2008-04-13""},""organization"": {""reference"": ""Organization/033a7439-f82c-4042-9036-d7db8c0678ef"",""display"": ""sed reprehenderit""} } ],""name"": [{""family"": [""Towne""],""given"": [""Unique""],""prefix"": [""Mr.""]}]} ",2008-03-02T12:25:10.825Z,2008-03-02T12:25:10.825Z
user0000006,da3218b0-4c88-403c-ad97-006b772ee9c5,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000006"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""da3218b0-4c88-403c-ad97-006b772ee9c5"",""lastUpdated"": ""2016-03-13T05:52:58.011Z""},""telecom"": [{""system"": ""phone"",""value"": ""1-684-451-4632 x0605"",""use"": ""home""},{""system"": ""phone"",""value"": ""073.717.7495 x876"",""use"": ""work""},{""system"": ""phone"",""value"": ""(651) 224-8756 x022"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Hermann_Rogahn@yahoo.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2012-04-19""},""organization"": {""reference"": ""Organization/2f300a2e-30de-426d-9292-e982145234a1"",""display"": ""dolores dolorum""} } ],""name"": [{""family"": [""Bernhard""],""given"": [""Cordell""],""prefix"": [""Mr.""]}]} ",2016-01-18T01:07:29.436Z,2016-01-18T01:07:29.436Z
user0000007,e5c744a7-bb9f-4c58-9cac-17018f4b741d,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000007"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""e5c744a7-bb9f-4c58-9cac-17018f4b741d"",""lastUpdated"": ""2016-07-15T21:02:07.552Z""},""telecom"": [{""system"": ""phone"",""value"": ""067.229.7684 x01068"",""use"": ""home""},{""system"": ""phone"",""value"": ""998-635-9572 x347"",""use"": ""work""},{""system"": ""phone"",""value"": ""162.708.6156 x585"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Frieda.Kerluke87@hotmail.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2014-06-21""},""organization"": {""reference"": ""Organization/74dc6752-0134-459e-95e2-581ce973c554"",""display"": ""quia velit""} } ],""name"": [{""family"": [""Mayert""],""given"": [""Abbey""],""prefix"": [""Mrs.""]}]} ",2011-11-01T22:52:15.486Z,2011-11-01T22:52:15.486Z
user0000008,b2117511-e1e9-40e1-9827-93ff5543d82d,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000008"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""b2117511-e1e9-40e1-9827-93ff5543d82d"",""lastUpdated"": ""2016-10-19T01:08:49.214Z""},""telecom"": [{""system"": ""phone"",""value"": ""(450) 846-1616"",""use"": ""home""},{""system"": ""phone"",""value"": ""1-867-993-1265 x32385"",""use"": ""work""},{""system"": ""phone"",""value"": ""1-055-050-0074 x32101"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Freida8@hotmail.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2010-04-21""},""organization"": {""reference"": ""Organization/eaee9178-632d-406b-8c36-374593fbc645"",""display"": ""et provident""} } ],""name"": [{""family"": [""Cruickshank""],""given"": [""Sandy""],""prefix"": [""Dr.""]}]} ",2014-04-30T19:32:22.026Z,2014-04-30T19:32:22.026Z
user0000009,bf5b91ed-b640-4246-9b3d-f713ea3e9877,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000009"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""bf5b91ed-b640-4246-9b3d-f713ea3e9877"",""lastUpdated"": ""2016-12-22T00:21:10.871Z""},""telecom"": [{""system"": ""phone"",""value"": ""(350) 879-4857"",""use"": ""home""},{""system"": ""phone"",""value"": ""374.730.0139"",""use"": ""work""},{""system"": ""phone"",""value"": ""(338) 020-4377 x4759"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Violette_Stracke95@gmail.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2012-12-13""},""organization"": {""reference"": ""Organization/99a09be3-b12a-4781-883a-d86cbfbc5bfb"",""display"": ""enim labore""} } ],""name"": [{""family"": [""Cummerata""],""given"": [""Mireya""],""prefix"": [""Mrs.""]}]} ",2011-09-07T01:22:10.058Z,2011-09-07T01:22:10.058Z
user0000010,e7172350-e1f3-4a00-87d0-203f2c0bdbc3,Practitioner,"{""resourceType"": ""Practitioner"",""id"": ""user0000010"",""meta"": {""extension"": [{""url"": ""fhir-request-method"",""valueString"": ""POST""},{""url"": ""fhir-request-uri"",""valueUri"": ""Practitioner""}],""versionId"": ""e7172350-e1f3-4a00-87d0-203f2c0bdbc3"",""lastUpdated"": ""2017-07-30T05:10:47.142Z""},""telecom"": [{""system"": ""phone"",""value"": ""463.026.0537 x4756"",""use"": ""home""},{""system"": ""phone"",""value"": ""107.755.6655 x74278"",""use"": ""work""},{""system"": ""phone"",""value"": ""949-405-1580"",""use"": ""mobile""},{""system"": ""email"",""value"": ""Herminio87@hotmail.com"",""use"": ""home""} ],""role"": [{""code"": {""coding"": [{""system"": ""http://hl7.org/fhir/v2/0286"",""display"": ""General Practitioner"",""code"": ""doctor""} ]},""period"": {""start"": ""2012-12-25""},""organization"": {""reference"": ""Organization/eaee9178-632d-406b-8c36-374593fbc645"",""display"": ""cumque non""} } ],""name"": [{""family"": [""Ledner""],""given"": [""Nickolas""],""prefix"": [""Mr.""]}]} ",2016-03-22T09:06:19.947Z,2016-03-22T09:06:19.947Z
